,sentence_source,label,predicted,ks_test,best_distribution,distribution_summary,label_notes,sentence,e1,e2,e1_e2,likelihood_e2_arrow_e1,nytimes_e2_arrow_e1,edu_e2_arrow_e1,skynews_e2_arrow_e1,bbc_e2_arrow_e1,abc.net.au_e2_arrow_e1,springer_e2_arrow_e1,mit.edu_e2_arrow_e1,nationalgeographic_e2_arrow_e1,time_e2_arrow_e1,wikipedia_e2_arrow_e1,oreilly_e2_arrow_e1,gov.au_e2_arrow_e1,IMDB_e2_arrow_e1,wiley_e2_arrow_e1,smh_e2_arrow_e1,economist_e2_arrow_e1,ncbi.nlm.nih.gov_e2_arrow_e1,nejm_e2_arrow_e1
29,197,0,1,"KstestResult(statistic=0.35888888888888887, pvalue=0.028732782037519833)","{'t': {'df': 0.5740730553786029, 'loc': 0.012663838547722467, 'scale': 0.0046973636281517125}}","          sumsquare_error         aic         bic  kl_div
t            55033.136953 -166.852108  153.126858     inf
cauchy       58214.749640 -189.953810  151.248144     inf
invgamma     62195.471525 -337.012773  155.329098     inf
lognorm      62493.246525 -347.768508  155.415072     inf
gamma        62922.277071 -335.164249  155.538223     inf",dummy,"Sometimes the blockage comes from fear, as for a CEO who hates public speaking but must give frequent speeches.",blockage,fear,blockage fear,0,0.010118182566014973,0.012380025038252886,0.002566295979469632,0.06557377049180328,0.01683867463335144,0.05172413793103449,0.08678237650200266,0.009773188272174074,0.007444168734491315,0.014310406577492642,0.01402724130920919,0.08763654419066534,0.001521047376426565,0.055449330783938815,0.015324421258558854,0.012658227848101266,0.09774436090225562,0.088
30,198,0,0,"KstestResult(statistic=0.19588235294117648, pvalue=0.5569570056474701)","{'beta': {'a': 1.7959395117457984, 'b': 0.4341302848708245, 'loc': 0.9491138075869114, 'scale': 0.050495656731684775}}","          sumsquare_error         aic         bic  kl_div
beta        278661.646778 -502.419870  176.310038     inf
t           296959.504770 -414.921123  174.557981     inf
cauchy      300001.983432 -414.603270  171.898054     inf
logistic    304293.244034 -463.865909  172.139501     inf
norm        313095.625722 -508.186844  172.624287     inf",dummy,"Progress comes from constructive competition, and churches and religions can benefit greatly from it.",Progress,constructive competition,Progress constructive competition,0,0.9989613972774337,0.9897754330267519,,0.9832703723691312,0.9859087955111033,0.9925699052804718,0.9684339564817652,0.9978843441466855,0.9907640638119227,0.9958609529144494,0.9925287669738779,0.9728816521511171,0.9887936717205009,0.994023434102459,0.9879009879009878,0.9557931870797046,0.9996094643185962,0.9989938922143518
31,200,0,0,"KstestResult(statistic=0.19, pvalue=0.5696130060066453)","{'lognorm': {'s': 1.6894467310763295, 'loc': -0.0008689416119565825, 'scale': 0.06741269430771088}}","          sumsquare_error        aic         bic  kl_div
lognorm       2737.126256  -7.667605   99.108373     inf
gamma         2776.310083  -6.085671   99.364228     inf
beta          2895.419346 -81.855297  103.010730     inf
expon         3129.690863 -88.199813   98.630463     inf
invgamma      3226.972517 -36.803801  102.071818     inf",dummy,"Initiated during the early 1990's National Mineral Resource Assessment, this project received a major boost from funding provided through the 'Data-at-Risk' add-on funding received by the USGS through the fiscal year.",boost,funding,boost funding,0,0.0850790936297563,0.017022296811316232,0.33676975945017185,0.30882352941176466,0.2837837837837838,0.009821927653118264,0.2647543686119354,0.19831223628691982,0.2248908296943231,0.0006074738884207639,0.28071928071928076,0.026304316233105654,0.13361571043511744,0.008181246066708623,0.18837975441749025,0.43711967545638947,0.003651774040845769,0.026609678753619193
32,201,0,1,"KstestResult(statistic=0.1652941176470588, pvalue=0.7529961553325573)","{'t': {'df': 1.3116405120222345, 'loc': 0.04194075788283732, 'scale': 0.02286779448043967}}","          sumsquare_error         aic         bic  kl_div
t             9012.981813  -55.418717  120.560006     inf
cauchy        9023.213855  -56.983097  117.690057     inf
invgamma      9318.038784 -163.162902  121.159158     inf
lognorm       9368.761927 -170.353082  121.256876     inf
expon         9431.190662 -186.376483  118.486049     inf",dummy,This durable short sleeve crew neck tee shirt is made of preshrunk cotton to minimize shrinkage after washing.,shrinkage,washing,shrinkage washing,0,0.07892872325350715,0.04360268092476843,0.0,0.017054263565891473,0.05270180120080053,0.030598429461142704,0.17051542582671347,0.05646630236794171,0.03841507610533946,0.055131049215347956,0.23308957952468007,0.05384615384615385,0.022586716859370803,0.034130164432776014,0.03332997684019736,0.14051841746248295,0.0037325721813590957,0.12275132275132275
33,203,0,1,"KstestResult(statistic=0.1322222222222222, pvalue=0.9175247915864304)","{'beta': {'a': 0.7217341065313507, 'b': 3.2381396931824376, 'loc': 0.0036969734945798602, 'scale': 0.7041221311648269}}","          sumsquare_error        aic         bic  kl_div
beta          2746.462333 -31.901391  102.060036     inf
expon         2785.258494 -40.720611   96.531779     inf
gamma         2800.864693  22.791480   99.522726     inf
lognorm       2852.704924 -14.473040   99.852836     inf
invgamma      2889.397890 -14.041362  100.082885     inf",dummy,"Gradually I proceeded to reflect upon the consequences of Pleyel's mistake, and on the measures I should take to guard myself against future injury from that man.",injury,man,injury man,0,0.01587487551988753,0.10250000000000001,0.2072072072072072,0.017300223608332353,0.06566157508430867,0.29378531073446323,0.0813953488372093,0.1406566680178354,0.08022826451829473,0.01652384568102108,0.03986034332266511,0.4072345390898483,0.0036969734945798607,0.2622634221707223,0.1848264729620662,0.10883856829802775,0.5036794766966477,0.20752565564424175
34,204,0,0,"KstestResult(statistic=0.11333333333333333, pvalue=0.9745105395439141)","{'lognorm': {'s': 1.0717933648865812, 'loc': -0.001599236249334247, 'scale': 0.01594668362823233}}","          sumsquare_error         aic         bic  kl_div
lognorm      49445.733288 -332.997291  151.199783     inf
expon        49456.090222 -364.461337  148.313181     inf
invgamma     49596.942460 -320.462354  151.254744     inf
cauchy       50639.287349 -206.662287  148.738746     inf
t            50938.441847 -208.018629  151.735141     inf",dummy,Flight disruption after the attacks in the US delayed him there for three days.,Flight disruption,attacks,Flight disruption attacks,0,0.010189228529839884,0.02252333790178687,0.008911368015414256,0.04253572015109214,0.012505191269438418,0.010649165278963351,0.032453134448699864,0.09194384722397876,0.06293869911090313,4.4807516006068494e-05,0.0044645148047416225,0.035941594908274054,0.0012755984930138732,0.013126377311487974,0.015977681968044638,0.07016658253407371,0.005772272549865451,0.004847447961220416
35,206,0,0,"KstestResult(statistic=0.42, pvalue=0.017638068219465564)","{'t': {'df': 0.4743420394349831, 'loc': 0.9903192763677304, 'scale': 0.008059909323134995}}","          sumsquare_error         aic        bic  kl_div
t             1411.376322  388.069341  72.502858     inf
beta          1864.070419  106.133252  79.036676     inf
cauchy        2128.198833  446.339720  75.613750     inf
logistic      3714.583869  173.070790  83.411619     inf
norm          3802.447048   82.597799  83.738913     inf",dummy,"After several years of self-observation, Alexander began to teach his method of conscious inhibition through manual facilitated movement.",inhibition,manual facilitated movement,inhibition manual facilitated movement,0,0.9804526114571128,0.6965317919075145,,,0.9860078705728028,0.988063281740819,0.8131539611360239,,0.966576332429991,0.9674115103000873,0.8438818565400844,0.39150943396226406,,0.9944035891031866,0.9951790633608815,0.8514742353265363,0.9943298545484428,0.9931079394366962
36,211,0,1,"KstestResult(statistic=0.1288888888888889, pvalue=0.9300732959089004)","{'invgamma': {'a': 1.5690541647186116, 'loc': -0.014038734147735807, 'scale': 0.0692023734045814}}","          sumsquare_error         aic        bic  kl_div
invgamma       540.276816  350.127070  69.901893     inf
lognorm        579.812347  326.728533  71.173105     inf
expon          630.806282  425.647700  69.800031     inf
cauchy         644.774227  486.630430  70.194256     inf
t              650.576356  512.607648  73.245880     inf",dummy,"I derive tremendous pleasure and fulfillment from teaching, particularly when I am able to help students understand a previously foreign concept or idea, aid them in seeing a familiar object or event from a new and unusual perspective, guide them with projects they are working on, or encourage the interests they have.",fulfillment,teaching,fulfillment teaching,0,0.07418668288233507,0.04497138184791496,0.8823529411764706,0.0018206229482844668,0.028222503537121156,0.10748560460652591,0.19492693686242074,0.02123730378578024,0.09483645340464925,0.0002163976063847514,0.014610941216445806,0.023083264633140973,0.025506867233485934,0.06858010211121844,0.0408673894912427,0.11008437123342708,0.018475750577367205,0.052355297693051535
37,212,0,0,"KstestResult(statistic=0.2025, pvalue=0.5543741511637659)","{'lognorm': {'s': 1.8106438006500536, 'loc': 0.031592427421745214, 'scale': 0.13168370808366803}}","          sumsquare_error         aic        bic  kl_div
lognorm        876.218038  127.591698  72.366186     inf
invgamma       920.051422  152.304867  73.147220     inf
expon         1035.901445   35.973609  72.272194     inf
beta          1055.056487   24.854672  78.110529     inf
uniform       1079.122114  -31.140741  72.926208     inf",dummy,We planetary citizens have a unique capacity for ecstasy from repetition especially when it comes from drumming.,ecstasy,repetition,ecstasy repetition,0,0.3839541547277937,0.03363587827015483,,0.5592592592592592,0.6680429397192403,0.06187624750499002,0.0485678704856787,0.676,0.535593220338983,0.42917547568710357,,0.20833333333333334,0.8725023786869648,0.048511835012889616,0.66324200913242,0.5669565217391305,0.05593159957249733,0.05620360551431601
38,215,0,1,"KstestResult(statistic=0.2858823529411765, pvalue=0.15022802011474656)","{'beta': {'a': 0.7235473711622267, 'b': 0.6487630893406935, 'loc': 0.1718411024795783, 'scale': 0.7920950320993045}}","         sumsquare_error        aic        bic  kl_div
beta          956.685551 -23.371619  79.847297     inf
expon         971.516613  11.707165  74.442392     inf
uniform       979.877480 -52.407366  74.588068     inf
gamma         980.933810  41.959912  77.439598     inf
lognorm       989.860896   7.528932  77.593608     inf",dummy,It's very rewarding and I get a great deal of enjoyment and satisfaction from mentoring.,satisfaction,mentoring,satisfaction mentoring,0,0.523943661971831,0.22682445759368838,,0.40822784810126583,0.345679012345679,0.9294075913444484,0.46623496762257166,0.34982935153583616,0.5112866817155757,0.2466887417218543,0.4829545454545454,0.8226077224398434,0.20969023034154088,0.8837525492861998,0.32621951219512196,0.5265017667844523,0.9639361345788827,0.7975708502024292
39,217,0,1,"KstestResult(statistic=0.11888888888888889, pvalue=0.9617195672250738)","{'cauchy': {'loc': 0.4129302137606984, 'scale': 0.04838184020344336}}","          sumsquare_error        aic         bic  kl_div
cauchy        2933.367676   6.607622   97.464367     inf
t             2942.360804 -18.758711  100.409839     inf
logistic      2958.558169 -35.650080   97.618284     inf
beta          2989.091358 -69.418641  103.583840     inf
lognorm       2994.984970 -55.557769  100.728924     inf",dummy,"While we can understand Monaco's frustration after losing his position after so many years, the fact is that nothing in the record could support drawing an inference that age played any factor in AGAC's decision to terminate his employment.",frustration,losing,frustration losing,0,0.4160206718346253,0.35151515151515156,0.3489984591679507,0.40150801131008484,0.48352188883423514,0.4243845252051583,0.35212569316081327,0.27901234567901234,0.41643835616438357,0.26233766233766237,0.5556506849315069,0.4638783269961977,0.5614973262032086,0.4431137724550898,0.4505169867060561,0.3557114228456914,0.09170688898639756,0.41654571843251087
40,219,0,0,"KstestResult(statistic=0.19333333333333333, pvalue=0.5501415144399329)","{'beta': {'a': 177.23387233630282, 'b': 0.7364963138242805, 'loc': -2.873195969964696, 'scale': 3.8693472038338386}}","          sumsquare_error          aic         bic  kl_div
beta          2012.845843  1241.010893   96.466283     inf
cauchy        2300.704623   446.766772   93.091525     inf
t             2320.464880   421.319868   96.135834     inf
logistic      5605.235021   742.435550  109.120265     inf
norm          7286.342573   201.162545  113.841678     inf",dummy,"Short-term side effects are uncommon, but include headache from eyestrain, nausea, agitation or nervousness.",headache,eyestrain,headache eyestrain,0,0.9712390137136213,0.9907387465001077,0.9879518072289156,0.9368191721132898,0.9929839358969444,0.9844167231278148,0.6030534351145038,0.9843342036553525,0.9732142857142858,0.9810228369250562,0.9674234945705824,0.9571413378708923,0.9819878472222222,0.9883136248569546,0.9922990290080053,0.9893908689951126,0.9908620499834855,0.996151233869142
