sentence_source	label	label_notes	sentence
1875	1	Comment:	Parental pressures of unemployment and poverty lead to drug abuse and alcoholism or stress and depression which have a profound effect on children.
1882	0	Comment:	A debtor gets liens released on personal household possessions for much less than the underlying debt on those secured possessions with redemption.
1889	1	Comment:	The magnetic field is generated by an electric current circulating in the star's interior.
1892	1	Comment: the species are involved in the making of noise	The species makes a squelching noise.
1897	1	Comment:	The political unity of the Iroquois was the source of their power, but it was by no means perfect.
1901	0	Comment:	In fact, a protocol copes even with Byzantine failures by using randomization.
1905	1	Comment:	Here are the news reports and photographs of the devastations caused by the storm.
1907	0	Comment: We interpret here that the procedures are well defined procedures that exist on their own, so they are Instrument instead of integral and functional parts.	Control is a process that employs a set of procedures to ensure that defined quality standards are met on a consistent basis.
1914	0	Comment:	Next up is the fingerprint scanner, the scanner was cleaned by the UKPS operator with a cloth.
1917	1	Comment:	The movement of the flag on the surface of the moon was caused by the vaccum.
1922	1	Comment:	Propionibacteria acnes, or P. acnes, are the bacteria responsible for acne breakouts.
1935	1	Comment:	Oil extraction in the Amazon has already caused the extinction of the Tetete and Zaparo nationalities and continues to threaten indigenous peoples.
1936	0	Comment:	For the original stud farm, desirous of producing the best horses for the dragoons and hussars, the lighter horse of a square frame was the ideal.
1937	0	Comment:	"Listeners receive WBAI live over the internet (referred to as ""streaming""), using one of the various audio formats below."
1938	1	Comment:	The 100 MHz RF signal for the amplitude modulator was derived from a pulse pattern generator (PPG).
1939	0	Comment:	Even travel agents are turning to telepresence for clients.
1941	1	Comment:	The first seismic arrival from an earthquake is the P wave, which is usually relatively low-amplitude.
1946	1	Comment:	These centres, along with appropriate educational and psychosocial interventions, helped children overcome the trauma and stress caused by the earthquake.
1948	1	Comment:	American skiier Lindsey Vonn denied downhill treble as fog caused cancellation in Val d'Isere.
1971	1	Comment:	The tsunami resulted in significant property damage but only two fatalities in RS.
1974	0	Comment:	The student creates compositional forms using a sequencer or notation program.
1983	1	Comment:	By the end of the work day, the anger was radiating from the city.
1987	1	Comment:	In view of the terrible destruction that was caused by the flood waves, we have to fear that a number of Germans, clearly in the three-digit numbers, will be among the dead.
1993	0	Comment:	These are some of the many ways in which Hitler and the Nazi party used propaganda in order to brainwash and manipulate people into thinking that the Nazi party was a good party to be in.
2001	1	Comment:	It's hell in the hospitals where the amputees's screaming after the lapse of morphine is heard all the time.
2005	1	Comment:	Scientists discovered that these drugs were related to heart valve disease.
2007	0	Comment: The walkout has not yet been declared, but the idea of the walkout exists.	Guinea unions threaten junta with walkout.
2015	1	Comment:	The criminals that caused the fire illegally entered our country.
2045	0	Comment:	Taking a stick of dynamite from their mule, the shooter assembles the hand-charge with two caps and fuses - which is now considered live.
2047	1	Comment:	A jack-knifed lorry caused delays on the A27 eastbound between Havant, Hampshire, and Chichester, West Sussex.
2048	1	Comment:	Viruses that cause respiratory illness typically are capable of causing a range of clinical manifestations, and asymptomatic infections are possible.
2064	0	Comment:	The craftsman bought his own iron, finished his hinge Ls, packed them, and conveyed them to the warehouse of the factor in the large town.
2065	0	Comment:	Three lines are missing from the end of this stanza; the hermit demonstrates his prowess with the bow.
2071	1	Comment: modality and negation are outside	92% of the CO2 emissions are caused by the lorries, but this is not fair so a different distribution method is needed.
2076	1	Comment:	Widely previously interpreted as precursory activity to the 1906 earthquake, they have been found to have a strong seasonal pattern and have been postulated to be due to large seasonal sediment loads in coastal bays that overlie faults as a result of the erosion caused by hydraulic mining in the later years of the California Gold Rush.
2089	1	Comment:	A shortage of folate cause megaloblastic anemia, where red blood cells are large and pale.
2094	1	Comment:	Rains and melting snow lead to Genesee County's biggest sewage spill of the year.
2097	1	Comment: (a) is satisfied	A stereo buss outputs the stereo buss signal; a record buss outputs the record buss signal.
2100	1	Comment:	Marital breakdown is often attributed to unresolved grief from infertility, miscarriage, and the loss of a child.
2104	1	Comment:	In addition, a brief biography establishing her credentials was included at the end of the report.
2111	0	Comment:	The babble was adjusted three times by the participant, using an attenuator with a continuously variable unmarked knob.
2117	1	Comment:	In addition, soil and river systems have been contaminated by the harsh chemicals used in cocaine production and the air has been polluted by the smoke caused by the burning of jungle and forest for coca bush cultivation.
2125	1	Comment:	The recession caused by the stock bubble was relatively mild, but so was the recovery.
2128	0	Comment:	My mother bakes the puddings in a lidded dish which results in no skin and little caramelisation.
2134	1	Comment:	In the Senate, the sizzle comes from an issue ad bill from Dem Sen. Jon Erpenbach.
2139	1	Comment:	Cali, Colombia, for their series of articles on the emergency caused by a landslide on the highway leading to the coast.
2140	1	Comment:	The financial losses caused by the earthquake were estimated at $7 million.
2144	1	Comment:	The December 26th tsunami disaster is an example of a tsunami which was triggered by an earthquake.
2145	1	Comment:	"The violence resulted in the death of police ""capo"" Filippo Raciti, which caused widespread soul-searching and a week-long suspension of Italian football."
2148	0	Comment:	The engineer's scale came into existence when machining parts required a greater precision than the usual, binary fractionalization of the inch.
2149	1	Comment: modality is outside	Discomfort from braces is similar to that of working out at the gym - the first few days you know you' done something different, but then the body adapts and the discomfort disappears.
2150	1	Comment:	Because the fire was caused by fireworks, costs associated with suppressing the fire were also applied.
2152	0	Comment:	These and many other stories are used by the new scientists in order to support their theory.
2155	1	Comment:	The Titan heats the dermis to cause collagen contraction while ensuring preservation the epidermis through continuous cooling.
2158	1	Comment:	The spiral light was caused by the missile.
2159	1	Comment:	One of these papers which was published in the journal Climate Research turned out to be so badly flawed that the scandal resulted in the resignation of the editor-in-chief.
2163	0	Comment:	Many of the passengers took the shuttle to town and turned around in ten minutes retreating back to the comfort of the air-conditioned ship.
2165	1	Comment:	Bed sores (also known as: pressure sores, decubitus ulcers or pressure ulcers) are caused by pressure, which cuts off blood flow to parts of the body.
2166	0	Comment:	"The ""underdog"" prize is awarded to the driver who wins the race with a car in the lowest PI of the field."
2171	1	Comment: the presentation is causing a debate	The presentation generated debate and there was general discussion on how journalists can better equip themselves to handle the challenges.
2178	0	Comment:	Dentists use sedation in order to provide an anxiety-free dental experience.
2179	1	Comment:	On my backpacking trip, the insoles caused a hot spot on the left side of my right heel and a blister on the right side of my left heel.
2184	1	Comment: (a) is satisfied	Cities produce surprisingly low carbon emissions per capita.
2188	0	Comment:	The stethoscope lets the doctor hear your heartbeat and the way your lungs sound.
2197	0	Comment:	The software lets the teleworker closely associate his IP soft phone with other public switched telephone network (PSTN) connections.
2198	1	Comment:	Excluding the current outbreaks caused by the H5N1 virus, only 24 outbreaks of highly pathogenic avian influenza have been recorded worldwide since 1959.
2199	0	Comment:	The group tried assessment of vigilance through a brief pencil and paper letter cancellation task.
2201	1	Comment:	Alternators generate electricity by the same principle as DC generators.
2206	1	Comment: negation is outside	Many of the 550 deaths are directly and intentionally caused by the physician but not reported as euthanasia because they lacked consent.
2235	0	Comment: implicit use.	The pliers belong to John's electrician.
2250	0	Comment:	Love didn't find success initially as he bounced from one therapist to another, but eventually found a therapist with a program that worked for him.
2253	0	Comment: The beam as an occurrence uses the valve (that is not part of the beam) in forming the picture.	The combined beam forms a picture using a light valve.
2255	1	Comment:	Smoke from wood fires in Tutbury Castle in Nottingham was considered unendurable by Eleanor of Aquitaine, wife of Henry II, causing her to move out in 1157.
2257	0	Comment:	The user is cooling a processor with a power usage of 35W, using a conventional heatsink.
2258	1	Comment:	The increase is caused by the absorption of UV radiation by the oxygen and ozone.
2267	1	Comment:	Take medicine to reduce sneezing and coughing from allergies.
2274	0	Comment:	Authors use a RadioButtonGroup control for this purpose.
2290	0	Comment: modality is outside	The index finger was placed inside a normal outfielder's glove, but it seemed placed at an angle where it has a difficult time assisting in the closing of the glove around the ball.
2291	0	Comment: operations make use of electricity.	The electricity used for distillery operations has been estimated at 12.9 kWh/tonne cane, with a best available technology rate of 9.6 kWh/tonne cane.
2293	1	Comment:	Generally it appears that most of the damage was caused by the winds and the rough seas.
2295	1	Comment:	World practices have shown that often local authorities are quicker to respond to the natural disasters caused by the climate change.
2301	1	Comment:	The funds raised through this appeal have a direct impact on the people affected by the severe devastations caused by the storms.
2317	1	Comment:	Outbreaks caused by the oral vaccine's live virus have happened before.
2319	0	Comment:	In tele-operation, a human operator manipulates a control stick to generate a command signal so that a robot performs a specified task.
2325	1	Comment:	The compromise resolved the crisis through a series of secret negotiations involving Republican and Democratic politicians and various interest groups.
2335	0	Comment:	The nurse wields the scalpel.
2349	0	Comment: installation as a power source.	The installation powered a 100 horsepower (75 kW) synchronous motor at Telluride.
2352	0	Comment:	A shirtless farmer toils to plow the soil with a hand-cultivator while his wife quietly follows with seeds for the freshly turned earth.
2363	1	Comment:	So solar thermal power generation works essentially the same as generation from fossil fuels except that instead of using steam produced from the combustion of fossil fuels, the steam is produced by the heat collected from sunlight.
2371	0	Comment: Algorithms are like techniques, the software implements the algorithms.	The software creates pictures using random algorithms, and prints them in sections on multiple pages which can be trimmed and assembled to fashion large posters.
2372	1	Comment:	Autonomic imbalance is one of the multifactorial causes of essential hypertension currently.
2373	0	Comment:	Sitting on wooden benches, in strong, concealed positions, the enemy machine gunners tore the platoon to shreds with their murderous weapons.
2382	1	Comment:	As I move closer to the kitchen, the steady hum of the refrigerator grows stronger.
2387	1	Comment:	Fatty acid and phospholipid chlorohydrins cause cell stress and endothelial adhesion.
2401	0	Comment: Used for smoking.	Another shows a worker with a cigarette dangling from his mouth, a lunch box popping out from under a well-muscled arm.
2404	1	Comment:	The new cigarettes cause headaches and nausea and contain dangerous chemicals.
2407	0	Comment: The massage is a technique (Product-Producer excluded) that is actually used as an Instrument to cure.	A Canadian doctor cured me with only a massage.
2418	0	Comment:	The military uses sandbags for field fortifications, or as a temporary measure to protect civilian structures.
2421	1	Comment:	On the hour, the clock plays a melody with motion.
2423	1	Comment:	Nurses' militancy stemmed from two different kinds of experiences.
2425	0	Comment:	Four hours earlier, the electrician injured his eye with the blunt end of a screwdriver.
2432	1	Comment:	The pollution from animal factories is also destroying parts of the world's oceans.
2439	1	Comment:	The NNT and NNH are useful indices to describe the trade-off between the benefit and the harm produced by a new treatment.
2442	1	Comment:	Acne is caused by clogging of sebaceous (oil producing) glands on the skin.
2445	0	Comment:	They infiltrated here and there, provoking the Russian military to liberate region after region with bombs and artillery.
2453	1	Comment: negation and modality are outside	No water enters the inside of the dishwasher, and the motor makes a sound as if under strain.
2470	1	Comment:	The fluctuations are caused by state and federal taxes, distance from refineries to filling stations and environmental laws.
2474	1	Comment:	Rabies is caused by a virus that is usually contracted through the saliva of an infected animal.
2477	1	Comment:	An accident has been caused by the fog.
2479	1	Comment:	The injury resulted in numerous operations to save his eyesight.
2492	0	Comment:	The buyer adjusted the gold dust with a spoon until the scale balanced.
2493	0	Comment:	Four of us stopped the cyanide train, with no money, but with candles, cups of tea and home-made banners.
2495	1	Comment:	We address the longer-term budget imbalance that has been caused by the tax cuts.
2496	1	Comment:	In North America, about 58 percent of the wildfires are caused by humans.
2513	0	Comment:	The surgeon performs a vasoepididymostomy using an operating microscope.
2518	1	Comment:	Make sure the child takes lots of fluids in spite of the oral discomfort to prevent high fever from dehydration.
2519	0	Comment: we allow one part of the body (or of anything) use another.	The motor system scaled the object's dimensions by modulating the muscles.
2531	0	Comment:	The picture shows a worker with a mallet and a scalpel in his hands, and having his trunk exposed.
2533	1	Comment:	A rare and incurable congenital disease which causes blindness has been successfully treated for the first time using gene therapy.
2534	1	Comment:	As I pulled unit apart the small fan on top of light was caked with dust, the heat caused a little discoloration on the difusing lense.
2535	1	Comment:	His work has led to new treatments for addicts, tests for drug intoxication and understanding of how heroin, other opiates and cocaine cause dependence and withdrawal.
2539	1	Comment:	Shrinkage from washing has always been considered a serious problem for cotton knitted fabrics.
2548	1	Comment:	This article goes some wat towards, identifying some of the conflicts arose from the previous and present agricultural development.
2552	1	Comment:	The disruption caused by the latest Christmas terrorist has added too much to the weary trip home.
2562	0	"Comment: We interpret ""buffet delight"" as denoting the food the diner eats. Food is a bit like fuel."	It becomes a lunch-time respite from the busy city life as a diner relaxes with his buffet delight while watching the commuters waiting alongside each other.
2576	1	Comment:	The Barbarian invasions of the fifth century were triggered by the destruction of the Gothic kingdoms by the Huns in 372-375.
2591	1	Comment:	Ho Chi Minh City and Hanoi are in floods after the rain.
2596	1	Comment:	Eighty percent of the mortgage fraud has been caused by the banks and the lending institutions.
2605	0	Comment:	It's a best mobile terminal for a programmer or geek.
2606	1	Comment:	Using solar electricity instead of conventional electricity sources helps to reduce pollution that causes smog, acid rain, respiratory illness and global warming.
2613	1	Comment:	"It gets a little bit ""chicken first or egg first"" on examination but the primary truth is that the attacks are caused by the fear of the attacks themselve."
2620	1	Comment:	The big bang was caused by the collision of two parallel universes.
2621	1	Comment:	The increase in customers, though, caused a strain on the company servers.
2628	1	Comment:	The lymphomas are caused by neoplastic proliferation of cells in the lymphoid system.
2629	1	Comment:	Acne is caused by infections that occur when pores in the skin are filled with oil, dirt, or other substances.
2634	1	Comment:	"A girl with a mitochondrial disorder who developed a neurodegenerative disorder with ""features of autism"" after getting a fever from vaccines."
2638	1	Comment:	The storm caused a tremendous amount of damage on the landing beaches, and for the time completely isolated the troops at Anzac.
2640	1	Comment:	But in 1993, Montalban had a 10-hour surgery to try to alleviate the pain and discomfort from this injury.
2651	1	Comment:	Celiac disease (CD) is an inflammatory disorder of the upper small intestine triggered by the ingestion of wheat, rye, barley, and possibly oat products.
2652	0	Comment:	On returning home, the patient's grandmother applied a poultice to the child's ankle overnight with the aim of reducing pain and inflammation.
2655	1	Comment:	Swine Flu - Popular name for the illness caused by the H1N1 virus.
2665	0	Comment:	A man attaches a rope to a 20 kg block, pulling it across a floor with constant velocity.
2674	0	Comment:	Employees wear a sharee as its a sign of formal dresss code.
2682	0	Comment: The user actually uses the road.	The report is about the regular road user and the law.
2685	0	Comment:	After the doctor performs a Caesarian with a jackknife and fishing leaders, and the infant is delivered, he examines the husband.
2687	0	Comment: We intepret the technique as something that exists on its own.	This traditional country fiddler is distinguished from his urban colleague by his nonstandardized technique.
2690	0	Comment: wheel is not product of potter	The same day that Doss was working at the potter's wheel a group of students from Pomona's Village Academy High School were at the Sheraton Suites Fairplex.
2693	0	Comment: The ball is the instrument of swabbing.	To use it, a person applies the vinegar to a cotton ball and then swabs the vinegar on the affected area.
2701	1	Comment:	Both ships caught fire after the collision but the blazes were brought under control.
2706	1	Comment:	Sadness leads to inspiration, so in this story of love and hate, respect and betrayal, learn about the history of the Mexican Wrestling Wars.
2720	1	Comment:	Since the bar sold alcohol to a person that was already obviously intoxicated, it became liable for the subsequent harm that was caused by the drunk driver.
2722	1	Comment:	Asia feels the pain caused by the crisis but could be poised for rapid recovery.
2728	0	Comment:	Stolen emails were used by the right party members to deny science.
2730	1	Comment:	The boom and shaking was caused by the asteroid that passed Earth yesterday.
2731	0	Comment: as raw material, pieces, parts.	Bar builds guillotine out of beer cans to protest Atlantic Yards.
2736	1	Comment:	On the morning of May 25, many schools in northeast China were evacuated because of the earthquake caused by the North Korea nuclear test.
2737	0	Comment: negation and modality are outside	The missis won the lottery with a ticket she didn't tell you about.
2745	1	Comment:	Seborrheic dermatitis is one of the causes for dandruff.
2748	1	Comment:	Sierra Leone in the wake of the devastation caused by the decade old civil conflict in every sector of our society, the education sector, being key.
2754	1	Comment:	Hepatitis B is a potentially life-threatening liver infection caused by the hepatitis B virus.
2762	1	Comment:	On investigation, however, it was found that all the noise was caused by the arrival of Fred Riemer with an ox-team load of flour.
2766	0	Comment: as fuel for vehicle or toner for printer this is an Instrument for the cleaner instead of a part.	The VAPS cleaner completely retains all ingested dust particles by using water as a filter.
2772	1	Comment:	This meeting was called in response to a request of Eastern labor papers, but happened to fall amid the excitement caused by the Pittsburgh riot.
2774	1	Comment:	Many commercial soap, shower gel or cleanser products contain preservatives, colorants and chemicals that cause dryness, rashes, itchiness and roughness on the skin.
2781	1	Comment:	Priority must be given to efforts to combat insecurity and thus poverty, major cause of violence most often experienced by poorest.
2792	1	Comment:	The compromises contained in the agreement caused the civil war in the 26 counties in June 1922-April 1923, in which the pro-Treaty Provisional Government defeated the anti-Treaty Republican forces.
2794	1	Comment:	The disruption has been caused by work being carried out by track operator Network Rail.
2795	1	Comment:	A person with an intrinsic motivation to run gains satisfaction from a very long running around their favourite course on a calm, sunny day.
2797	1	Comment:	The real possibility of total engulfment by flame or suffocation from smoke was a constant threat.
2806	1	Comment:	The abuse is rooted in the perpetrator's mental illness.
2811	1	Comment:	The birthmarks are caused by expansions (dilations) in tiny blood vessels called capillaries.
2817	0	Comment:	The lumberjack axe is the most ancient and most simple of all axe types and serves as a working tool.
2832	1	Comment:	The dispute has resulted in major regional wars and two Palestinian Intifadas with tragedies on both sides.
2836	1	Comment:	This photograph shows the vortices created by the water strider's legs as it moves across the water.
2841	1	Comment:	The common cold and the flu are caused by different viruses, with symptoms of the flu presenting more quickly and with more severity than those of a cold.
2859	1	Comment:	P6 stimulation for PONV is a convincing case for the efficacy of acupuncture; to that were later added nausea from chemotherapy or pregnancy, and dental pain.
2864	1	Comment:	Mixed in equal parts with peppermint, Elder flowers help reduce the fevers and aches caused by colds and the flu.
2866	1	Comment:	The following pages are organized by subject, and investigate the root causes of damage caused by the quake.
2870	1	Comment:	In the chaos and urgency caused by the hurricanes, it was difficult to keep track of people with psychiatric disabilities.
2896	1	Comment:	Old scars from stitches that were successfully put in but ripped out by the individual are also common.
2898	1	Comment:	The fighting resulted in hundreds of deaths and in the deployment of peace keepers into East Timor.
2899	1	Comment:	Most of the streaks are caused by meteoroids about the size of a grain of sand, although meteoroids are porous and much less dense than sand.
2913	1	Comment:	The large anti-neutrino component is the source of an irreducible background.
2915	1	Comment:	The mortality caused by the war is also high.
2920	1	Comment: modality is outside	Before he leaves Ephesus, however, a riot breaks out, instigated by the silversmiths who manufacture idols of the goddess Artemis; they are afraid that Paul's evangelistic success will ruin their business.
2923	1	Comment:	The eruption resulted in massive lahar flows (a mixture of ash, lava, rock and water), primarily in the Rio Montana and Marker watersheds.
2930	1	Comment:	A Philippine Airforce aerial shot shows residents standing on a rooftop to escape the floodwaters caused by continuous rains brought on by Typhoon Ketsana in Marikina city, metro Manila September 27, 2009.
2931	1	Comment:	The pressure was caused by the rapid power acceleration at the start.
2935	0	Comment:	Music is used by surgeons to ease operations.
2938	0	Comment:	A mechanic uses a wrench to work on the wheel-mount of an auto on a hydraulic lift.
2940	1	Comment:	In addition to the Sudanese rebels, the bombing resulted in the deaths of several Chadian civilians and livestock.
2951	1	Comment:	The noise signal was generated by a noise diode (ENR = 27 dB) and gated with a high-speed electronic switch.
2952	1	Comment:	Ordinary warts on the hands and feet are caused by viruses, which only affect humans.
2956	1	Comment:	Unemployment has been caused by people who either knowingly or unknowingly have priced people out of jobs.
2958	0	Comment:	His painting of 1607 also shows a farmer with a shovel, accompanied by a woman holding a cross.
2959	0	Comment:	The man ate the steak with a fork.
2961	1	Comment:	The noise and vibration caused by the passage of trains resulted in unacceptable conditions within the convention center as standard construction techniques had been used.
2965	1	Comment:	Because of the ethics scandal that resulted in the impeachment of the state's Governor, there was real hope for real ethics reform in Illinois this year.
2969	0	Comment: the technique esists on its own.	The singer's technique facilitates the message.
2972	1	Comment:	The storm ended up causing about a fraction of the damage caused by the Chesapeake Bay storm.
2974	1	Comment:	Primary wholesale markets are held in a fixed place and transact daily a large volume of business emanated from the village markets.
2991	1	Comment:	High blood pressure is caused by a narrowing of the arteries, which means the heart has to work harder in order to push the blood through.
2993	1	Comment:	The genreal anesthetic cause unconsciousness and insensibility to paid and are used for major surgical procedures.
2994	1	Comment:	Acne or pimples are caused by hormonal changes, wrong food habits and improper skin care.
2998	1	Comment:	In July he was sent north to quell a rebellion instigated by the discontented people of Warwick.
3001	1	Comment:	Ironically, the damage caused by the floods, and the subsequent insurance payout, were what prompted the restoration of the station building.
3014	1	Comment:	The court found proof that the fatal fire was caused by the dryer.
3021	1	Comment:	13, students were evacuated from Conrad Residence for approximately 15 minutes after burnt food in one of the kitchens set off the fire alarm.
3028	1	Comment:	Lavender is excellent in the reatment of headaches from fatigue and exhaustion.
3029	1	Comment:	The Archbishop of York, Dr John Sentamu, visited the stoneyard to survey the damage caused by the fire.
3041	1	Comment:	My first encounter in my luxurious hotels casino was the sound of a woman behind the roulette wheels screaming for joy after hitting the 12225.00 jackpot.
3057	1	Comment:	There was a serious increase in the acidity of the seas caused by the acid rains.
3062	0	Comment:	The viewer wields the remote.
3067	1	Comment:	Bounding pulses are caused by the relatively low systemic arterial blood pressure due to the continuous runoff of blood from the aorta into the pulmonary artery.
3070	1	Comment: modality is outside	The deficits caused by the fiscal stimulus package end in 2011 and will help to sustain a fragile recovery in 2010, the deficits projected for the longer term are a threat to our economic future.
3073	1	Comment:	The suffering caused by the bleeding depends on where the arteriovenous malformation is located.
3084	0	Comment:	For example, a television anchor uses a microphone on their lapel.
3094	1	Comment:	The overall damage caused by the destruction of land and property for the Wall's construction has taken many years to recover further.
3099	1	Comment:	The pain he felt was caused by the plant rubbing against his capillaries.
3101	1	Comment:	Several blocks of flats caught fire after the blaze spread from a building site in Sumner Road.
3103	1	Comment:	The Hawke's Bay Herald building was completely destroyed by the fire after the earthquake.
3105	0	Comment:	The performer briefly covers the window with a newspaper or jacket for 5 seconds.
3111	1	Comment:	We seek to actually reverse the injury that has been caused by the heart attack.
3112	0	Comment: We allow wearing as a way of using.	It is easier to push the blade through the soil and is easier on the gardener's footwear.
3118	1	Comment:	The echoing you see is from an expect command running after send has run.
3129	1	Comment:	Lymphedema is an abnormal build-up of fluid that causes swelling, most often in the arms or legs.
3135	1	Comment:	Since the PN signal is generated by an algorithm, knowledge of the algorithm reveals the entire sequence.
3137	0	Comment:	Tokay students cultivate plot of olive trees with the help of donations.
3138	1	Comment:	Argentina was the destruction of the natural grasslands caused by the expansion of the cropping frontiers starting in 1875.
3160	1	Comment:	The death of the rat caused the relocation of the flea, and if its next host just happened to be a human, then contagion was the result.
3167	1	Comment:	The injury or death was caused by the intoxication and the employee shall be barred from receiving workers' compensation.
3170	0	Comment:	A drunk mother who killed her fiance by running him over with her car outside a pub was jailed for three years today.
3171	1	Comment:	I suffer from headaches from perfume and any other toxic thing I get to smell.
3174	0	Comment:	"MenuActivate"" occurs when the user accesses the menu with the keyboard or mouse."
3179	0	Comment:	The pathologists perform study of disease through examination of organs, fluids and tissues of the body.
3183	1	Comment:	These changes can be caused by the tumor itself, by increased pressure within the skull caused by the presence of the tumor.
3189	1	Comment:	Instead, the doctor had administered a drug which had caused the eventual death of the child.
3192	1	Comment:	The crashes resulted in the collapse of much of the World Trade Center complex, the destruction of part of the southwest side of the Pentagon.
3198	1	Comment:	The fact that you actually caused an accident that resulted in injury or death gives them the justification they need to prosecute you to the fullest extent of the law, and seek the toughest penalties possible.
3203	1	Comment:	With Bummer gone for the night the groms decide to surf at night with the help of floodlights, but the floodlights cause a power outage for the entire hotel.
3207	1	Comment:	An inflammation of the liver caused by the hepatitis A virus (HAV).
3210	1	Comment:	The conclusion of the investigation was that the loss was caused by a failure in a cell wall, resulting in a serious crack and a leakage that the pumps were not able to cope with.
3212	1	Comment:	The tsunami was generated by an unusual type of earthquake that occurs near oceanic trenches.
3215	0	Comment:	Firefighters mark hydrants that work okay with spray paint.
3221	1	Comment:	Around the globe, unique and fascinating species face extinction from hunting and habitat destruction, which affects vulnerable animals in every kind of environment.
3223	0	Comment: Similar to bow-arrow, gun-bullet.	The nail gun drives the nail using a single rapid stroke so that heat is generated by friction between the nail and the wood.
3233	1	Comment:	But the most damage has been caused by the corrosive effects of wind and water.
3247	0	Comment:	Putting a first time learner in the driver's seat of a car is a scary proposition.
3254	1	Comment:	The movement developed from the rediscovery by European scholars of many Greek and Roman texts.
3259	1	Comment:	The vascular dilatation was caused by the sympathetic and the course of vaso-motor nerves.
3260	1	Comment:	Sheet and rill erosion is considered to be the most harmful of all soil erosion forms since it may be unnoticed or ignored by the peasant.
3268	1	Comment:	The problem comes from the widgets resembling HTC's own Sense UI widgets.
3274	0	Comment:	The mage blasts the foe with spells and the Knights ride up the flank and hammer the enemies' sides.
3285	1	Comment:	The fire is caused by overheating of connections, which is cause by its turn by poor ohmic contact.
3287	1	Comment:	Figure 9 shows the average delays obtained with this policy as compared with those of the previous subsection.
3290	1	Comment:	Space shuttle science shows how 1908 Tunguska explosion was caused by a comet.
3292	1	Comment:	Cobalt metal fume and dust cause upper respiratory tract irritation, chronic interstitial pneumonitis, and skin sensitization.
3294	1	Comment:	Every child and young person seen at Starship with intoxication from alcohol or illicit drug use had a social work assessment before leaving the hospital.
3310	0	"Comment: It can't be ""their language"" unless they use it."	After this preliminary identification of the Hittite people and their language, we had more confidently approach the story of their rise to fame.
3314	0	Comment:	This website is the best tool for artists, labels and fans alike.
3322	1	Comment:	With the pollution caused by the buring of coal, the light-colored tree trunks became darker due to soot.
3325	1	Comment:	Continued exposure to higher concentrations of the gas cause disorientation, convulsions, unconsciousness and death.
3331	1	Comment:	These chemical studies were directed toward proof of structure of the indole components of the seeds.
3332	1	Comment:	The riot was instigated by the clergy of the Church of England with the active support and collaboration of the magistrates.
3335	1	Comment:	But the discomfort caused by the ointment and the duration of treatment often result in non-compliance.
3336	1	Comment:	Menopause and PMS cause stress and anxiety even without imbalanced hormones.
3339	1	Comment:	The killings resulted in indiscriminate firing by unknown people in Garden area of the city.
3341	1	Comment:	The cow makes a sound called lowing, also known as mooing.
3344	1	Comment:	Flashes are caused by the vitreous gel tugging on the retina.
3350	1	Comment:	Information about Salmonellosis, an illness caused by a bacteria found in raw food, soil, or water.
3352	1	Comment:	Natural Liver Cirrhosis Treatment Liver cirrhosis is a degenerative inflammatory disease that results in hardening and scarring of liver cells.
3353	0	Comment:	The game designer also uses a very specific tool for his work.
3361	1	Comment:	And these gases cause evaporation of water from sea and soil.
3368	1	Comment:	I am currently taking a medication which causes tingling in my hands and feet, but I also have vitamin d deficiency r/t hyperparathyroidism and my calcium is up and down.
3373	1	Comment:	But by far the most frequent tsunami-maker is the buckling of the seafloor caused by an undersea earthquake.
3374	0	Comment:	To use it, a person applies the vinegar to a cotton ball and then swabs the vinegar on the affected area.
3377	1	Comment:	A magnetic bracelet helps the pain from stroke in your arm.
3378	1	Comment:	Dalindyebo R900-million and the tribe a further R80-billion in compensation for the humiliation caused by the monarch's criminal trial.
3390	0	Comment:	Before heading down the phone operator career path, you need to examine whether you possess the skills for this type of position.
3408	1	Comment:	Water erosion is the detachment and removal of soil material by water.
3410	1	Comment:	Lesions involving the medial part of the premotor cortex, the supplementary motor area (SMA) and the rear portion of the medial part of the precentral gyrus caused a contralateral, severe leg-predominant hemiplegia, distally predominant and a less severe proximal weakness of the arm.
3415	1	Comment:	Examining the disruption caused by pupil mobility.
3418	1	Comment:	The second injury also started from the aforementioned collision, but has only recently re-surfaced.
3419	1	Comment:	Production and investigation of such a detector arose from an inadequate sensitivity of a commercial p-type Si detector.
3420	0	Comment:	The workmen applied a blowlamp to the pipes which were lagged with felt.
3426	0	Comment:	This is completed by students using the online system.
3435	1	Comment:	The inflammation is caused by the growth of unusual bacteria, which usually results from antibiotic use.
3436	1	Comment:	The exhibition The Art of the Motorcycle caused a revolution on the museum scene with its presentation of the motorcycle as a metaphor of the 20th century.
3438	1	Comment:	Pressures occur throughout life and those pressures cause stress.
3440	0	"Comment: I assume the sword is part of the goddess's ""tools"". Implied usage. It is debatable. We decided yes in the end."	The other shows the goddess of justice as blindfolded, with a sword by her side.
3447	1	Comment:	The drugs cause unconsciousness and cardiac arrest separately.
3452	0	Comment:	Focusing on chronic dumping areas the group began enforcement action with surveillance cameras and day and night patrols.
3460	1	Comment:	Electrolysis of the resulting mixture caused the reduction of the aluminum ions in the Al2O3.
3470	0	Comment:	Real gamers use keys neck ties.
3480	1	Comment:	Many different bacteria, protozoa and viruses cause food poisoning, but most cases are the result of just a few species of bacteria.
