,sentence_source,label,predicted,ks_test,best_distribution,distribution_summary,bayesfactor,max_test,min_test,label_notes,sentence,e1,e2,e1_e2,likelihood_e2_arrow_e1,wiley_e2_arrow_e1,gov.au_e2_arrow_e1,abc.net.au_e2_arrow_e1,nationalgeographic_e2_arrow_e1,smh_e2_arrow_e1,oreilly_e2_arrow_e1,springer_e2_arrow_e1,edu_e2_arrow_e1,wikipedia_e2_arrow_e1,nejm.org_e2_arrow_e1,bbc_e2_arrow_e1,time_e2_arrow_e1,mit.edu_e2_arrow_e1,au.news.yahoo.com_e2_arrow_e1,skynews_e2_arrow_e1,economist_e2_arrow_e1,ncbi.nlm.nih.gov_e2_arrow_e1,nytimes_e2_arrow_e1,IMDB_e2_arrow_e1
90,8781,1,0,"KstestResult(statistic=0.29, pvalue=0.10777088889451836)","{'cauchy': {'loc': 0.9695192018733856, 'scale': 0.027266365964703693}}","          sumsquare_error         aic         bic  kl_div
cauchy       20027.912241 -166.211095  138.137299     inf
t            20537.233952 -278.088566  141.558878     inf
norm         20537.246143 -280.088429  138.614450     inf
lognorm      20565.060648 -279.243941  141.584604     inf
invgamma     20611.880130 -279.808166  141.627811     inf",NaNe-Inf ,0.9958,0.3048,dummy,"A recent book by Carmen M. Reinhart and Kenneth S. Rogoff, two economists, found that over the last century the typical crisis had caused the jobless rate in the country where it occurred to rise for almost five years.",crisis,jobless rate,crisis jobless rate,0,0.966244196,0.900536274,0.907155723,0.996565509,0.827215756,0.97518444,0.964613089,0.991647349,0.997275301,0.997821351,0.982381551,0.936611134,0.934741716,0.838481906,0.98806093,0.855026455,0.9540151,0.923799582,0.98408513
91,8812,0,1,"KstestResult(statistic=0.56, pvalue=3.224085194253323e-05)","{'chi2': {'df': 1.5838072659347637, 'loc': 0.0015167436132731706, 'scale': 0.20897316857324147}}","          sumsquare_error        aic        bic  kl_div
chi2           606.834828  49.971464  74.645853     inf
expon          613.782627  30.131241  71.917713     inf
lognorm        645.328191  20.985205  75.814398     inf
invgamma       648.710442  15.689276  75.913719     inf
gamma          651.248769  11.343122  75.987919     inf",inf,1,0.9288,dummy,We have recently determined the corruption was (ironically) triggered by the SMART utilities.,corruption,utilities,corruption utilities,0,0.019175059,0.254727475,0.708430913,0.420895522,0.62,0.143272023,0.033543673,0.09057971,0.333935018,0.044150439,0.726846424,0.71942446,0.195467422,0.239732569,0.54989154,0.834259259,0.001516744,0.495575221,0.651315789
92,8829,1,1,"KstestResult(statistic=0.09736842105263158, pvalue=0.9932409206729553)","{'gamma': {'a': 15.112092118766814, 'loc': -0.2317316972675103, 'scale': 0.038886175903841344}}","          sumsquare_error        aic        bic  kl_div
gamma         1385.871106 -59.400258  90.336576     inf
chi2          1385.871289 -59.400066  90.336578     inf
lognorm       1386.457886 -58.636371  90.344619     inf
invgamma      1386.615974 -58.466279  90.346785     inf
norm          1389.353776 -60.230957  87.439824     inf",4.36E+203,0.9964,1,dummy,The life-like creatures caused a real scare on the set when a 44-foot spinosaurus malfunctioned and began slamming its head against a prop plane.,creatures,scare,creatures scare,0,0.458483755,0.546325879,0.247311828,0.679192763,0.148880105,0.373684211,0.539923954,0.444349315,0.493303571,0.487734488,0.093514869,0.307718934,0.320665083,0.323383085,0.202575532,0.318611987,0.232250301,0.35033394,0.1942273
93,8841,1,1,"KstestResult(statistic=0.13578947368421052, pvalue=0.8876416101960268)","{'norm': {'loc': 0.4630887181516148, 'scale': 0.24755790633562183}}","         sumsquare_error        aic        bic  kl_div
norm          571.203831  32.271662  70.551714     inf
t             571.204496  34.270166  73.496175     inf
gamma         572.523048  33.975387  73.539983     inf
cauchy        573.060148  85.993705  70.613360     inf
lognorm       573.087503  33.666082  73.558706     inf",inf,0.2592,0.301,dummy,"The ban caused a widespread debate, largely on the Internet, in which rabbis and scholars from around the world participated.",ban,debate,ban debate,0,0.079114729,0.428303068,0.481879195,0.575941677,0.672421627,0.209302326,0.102998696,0.143777552,0.996958145,0.464201043,0.765505523,0.550125313,0.601284297,0.737265416,0.524705882,0.253196931,0.145299145,0.419551935,0.646853147
94,8851,0,1,"KstestResult(statistic=0.1431578947368421, pvalue=0.8476224478692124)","{'cauchy': {'loc': 0.08645394046068117, 'scale': 0.038313221616800716}}","          sumsquare_error         aic         bic  kl_div
cauchy        3348.841430  -11.540769  104.155562     inf
invgamma      3358.865548 -101.253235  107.156789     inf
lognorm       3364.188325 -106.032975  107.186874     inf
chi2          3381.143607 -117.297171  107.282393     inf
gamma         3381.144432 -117.296619  107.282397     inf",inf,0.5606,0.0514,dummy,"He preserved the working ranches of the west, while achieving an expansion of the ranch's value through development and management of the recreational ecosystem within the ranch.",expansion,development,expansion development,0,0.248809088,0.027258151,0.08273586,0.10923277,0.169869331,0.031803779,0.368253968,0.0765588,0.009699863,0.082094376,0.08840624,0.110781405,0.121131742,0.209059233,0.145728643,0.26900149,0.069290693,0.057827541,0.056081573
95,8855,0,0,"KstestResult(statistic=0.26105263157894737, pvalue=0.18742606850151933)","{'cauchy': {'loc': 0.9818308609448098, 'scale': 0.01904362554594714}}","          sumsquare_error         aic         bic  kl_div
cauchy       36378.751909 -241.948826  149.477600     inf
t            38188.672743 -367.516959  153.344567     inf
norm         38188.782781 -369.517301  150.400182     inf
lognorm      38214.525590 -367.528201  153.357425     inf
invgamma     38263.434557 -368.075696  153.381726     inf",NaNe-Inf ,0.9976,0.295,dummy,A really enjoyable drinking experience ensued from this red blend from this boutique winery from the Cowra area of Central Western NSW.,experience,blend,experience blend,0,0.955035878,0.989097449,0.992705924,0.939044481,0.929423459,0.97096314,0.972196421,0.991031105,0.999330681,0.983365229,0.998408953,0.937021353,0.911104957,0.988244413,0.986419966,0.905779266,0.998024743,0.885004097,0.902394107
96,8857,0,0,"KstestResult(statistic=0.14684210526315788, pvalue=0.8264306803687004)","{'norm': {'loc': 0.745871426813582, 'scale': 0.16059734653109448}}","          sumsquare_error        aic        bic  kl_div
norm          1215.946158 -10.868887  84.906815     inf
t             1216.118372  -4.097025  87.853945     inf
lognorm       1216.291427  -8.515548  87.856649     inf
gamma         1217.124972  -9.125280  87.869665     inf
invgamma      1218.469115  -8.067391  87.890636     inf",0.005685043,0.7329,0.9078,dummy,"The spill was caused by the Iraqi fuel tanker Zainab, suspected of smuggling around 1,300 tonnes of fuel oil from Iraq, as it ran into trouble on its way to a holding area in international waters.",spill,tanker,spill tanker,0,0.909090909,0.578635015,0.884306987,0.815979601,0.735509011,0.881799163,0.825082508,0.901180858,0.522440393,0.98630137,0.680803571,0.690924658,0.731707317,0.613375544,0.332467532,0.620458357,0.946394032,0.722044728,0.793055556
97,8858,1,1,"KstestResult(statistic=0.16842105263157894, pvalue=0.6884979252942335)","{'cauchy': {'loc': 0.4749032905612443, 'scale': 0.08621887617087373}}","         sumsquare_error        aic        bic  kl_div
cauchy        796.032670  92.604818  76.857702     inf
t             835.897684  14.364266  80.730594     inf
norm          836.921139  10.021164  77.809404     inf
lognorm       837.439018  11.942064  80.765597     inf
gamma         838.957032  11.251657  80.800007     inf",9.42E+92,0.7517,0.2982,dummy,Use outdoor where sunlight and glare cause eye strain and fatigue.,sunlight,fatigue,sunlight fatigue,0,0.26835443,0.483383686,0.469304229,0.856307435,0.364578639,0.364269142,0.206293706,0.41492865,0.696343402,0.058548009,0.520114943,0.4544406,0.54308094,0.209511568,0.535825545,0.52775073,0.031422093,0.520676692,0.490600364
98,8859,0,0,"KstestResult(statistic=0.16, pvalue=0.7423113027708793)","{'t': {'df': 3820834.144278761, 'loc': 0.8455301908448644, 'scale': 0.12200460289263215}}","         sumsquare_error         aic         bic  kl_div
t            3420.465068 -112.294227  107.502081     inf
norm         3420.488912 -114.300882  104.557774     inf
lognorm      3421.667736 -112.552157  107.508760     inf
gamma        3431.827494 -113.038323  107.565092     inf
cauchy       3433.298736  -33.247562  104.628797     inf",NaNe-Inf ,0.8846,0.748,dummy,"Police investigators later found brake discs on the car were broken, though experts from the Italian car manufacturers insist the damage was caused by the collision and the car had been in perfect condition.",damage,collision,damage collision,0,0.974331407,0.961253441,0.912996778,0.818181818,0.793287567,0.652631579,0.942021443,0.883005473,0.918708241,0.967823481,0.82077589,0.819169685,0.592399404,0.942493189,0.762478054,0.888248017,0.996511403,0.837988827,0.580580581
99,8875,1,1,"KstestResult(statistic=0.89, pvalue=2.3314683517128287e-14)","{'chi2': {'df': 1.497876312380132, 'loc': 0.0008230452674897117, 'scale': 0.035325026810991596}}","          sumsquare_error         aic         bic  kl_div
chi2         25714.595611 -284.477213  145.830443     inf
expon        25761.132551 -310.096281  142.920358     inf
lognorm      26305.365868 -296.560229  146.262013     inf
invgamma     26427.969961 -297.733439  146.350362     inf
gamma        26680.391844 -258.571269  146.530976     inf",inf,1,0.9376,dummy,These wind turbines generate electricity from naturally occurring wind.,turbines,electricity,turbines electricity,0,0.019350607,0.044088087,0.051823417,0.123696816,0.041533546,0.141942369,0.023351982,0.018567639,0.004542761,0.000823045,0.113837764,0.039395575,0.15,0.067518563,0.100585418,0.147793994,0.004563605,0.044781766,0.018437459
100,8879,0,0,"KstestResult(statistic=0.14, pvalue=0.8639676630420281)","{'t': {'df': 5.211178602611016, 'loc': 0.6948939109273438, 'scale': 0.13833555203544645}}","          sumsquare_error        aic        bic  kl_div
t              953.841305  75.995493  83.238425     inf
norm           959.332244  41.927849  80.403049     inf
lognorm        960.604017  43.052927  83.372659     inf
invgamma       965.767774  42.888309  83.474521     inf
chi2           966.073482  37.456917  83.480534     inf",NaNe-Inf ,0.9429,0.8853,dummy,"Aware of the suffering caused by exploitation, social injustice, stealing, and oppression, I am committed to cultivate loving kindness and learn ways to work for the well-being of people, animals, plants, and minerals.",suffering,exploitation,suffering exploitation,0,0.547867299,0.703781513,0.774767146,0.667286245,0.760208514,0.176910743,0.517241379,0.564885496,0.561983471,0.86627907,0.810643564,0.745324532,0.392133492,0.848928974,0.856307435,0.671149144,0.831334932,0.781354795,0.64462118
101,8885,0,0,"KstestResult(statistic=0.12470588235294118, pvalue=0.9518178534419184)","{'t': {'df': 3364239.961695198, 'loc': 0.5972880243446534, 'scale': 0.15240619220094448}}","          sumsquare_error        aic        bic  kl_div
t             1442.510089 -51.479715  83.995393     inf
norm          1442.510969 -53.478187  81.162190     inf
lognorm       1442.747666 -51.265532  83.998193     inf
gamma         1444.023564 -51.707919  84.013220     inf
invgamma      1447.017273 -51.593629  84.048427     inf",NaNe-Inf ,0.6834,0.8236,dummy,Witness the gangs in Los Angeles who stopped killing one another for a time after the riots triggered by the Rodney King bashing verdict.,riots,verdict,riots verdict,0,0.51509434,0.539165819,0.816394535,0.82777036,0.380846325,,0.54607978,0.708225747,0.741244475,,0.719178082,0.60813532,0.72555205,0.431578947,0.620615605,0.470175439,0.24919392,0.591763006,0.662889518
102,8889,0,0,"KstestResult(statistic=0.13736842105263158, pvalue=0.8785979938713555)","{'t': {'df': 1.4125804030845606, 'loc': 0.9618778942705828, 'scale': 0.016719503511648515}}","          sumsquare_error        aic         bic  kl_div
t             6462.912604  56.038001  119.591848     inf
cauchy        6553.781826  29.413808  116.912691     inf
norm          8219.851203 -56.207451  121.216378     inf
lognorm       8221.966461 -53.894401  124.165705     inf
invgamma      8349.017313 -66.470171  124.457060     inf",NaNe-Inf ,0.8839,0.8305,dummy,"From banishing cold and flu germs to preventing foodborne illnesses, frequent hand-washing is one of the smartest preventive habits you can adopt.",cold,germs,cold germs,0,0.952747422,0.936404607,0.966134098,0.900819836,0.974874372,0.942658558,0.971170291,0.958434221,0.997421082,0.747074707,0.964940495,0.942622951,0.858769932,0.968095089,0.980729525,0.955638474,0.981787656,0.945098039,0.976299965
103,8914,0,0,"KstestResult(statistic=0.23, pvalue=0.30961023150509126)","{'t': {'df': 3.3820021186688045, 'loc': 0.9154034850612056, 'scale': 0.06198731515266778}}","          sumsquare_error        aic         bic  kl_div
t             3984.439887   1.561539  110.401865     inf
cauchy        4002.595164  15.848821  107.543804     inf
norm          4055.718822 -51.562712  107.794319     inf
lognorm       4058.425659 -48.507204  110.751434     inf
invgamma      4090.490789 -55.817616  110.900961     inf",NaNe-Inf ,0.9634,0.8833,dummy,Human growth hormone is described by some as the key to slowing the aging process.,growth,hormone,growth hormone,0,0.928689884,0.971715328,0.880466472,0.90625,0.941381988,0.98928277,0.820256776,0.983173685,0.984466212,0.618694362,0.807291667,0.879805089,0.902625821,0.947614281,0.960493968,0.959647338,0.832882639,0.919243986,0.770580297
104,8937,0,1,"KstestResult(statistic=0.19105263157894736, pvalue=0.5355624731385158)","{'t': {'df': 2848113.0229427107, 'loc': 0.5767647782083853, 'scale': 0.2620713707211304}}","         sumsquare_error        aic        bic  kl_div
t             673.446463  25.922948  76.624738     inf
norm          673.447391  23.923261  73.680325     inf
lognorm       673.700899  25.967785  76.631915     inf
gamma         674.088122  25.522106  76.642832     inf
chi2          674.763467  25.557412  76.661858     inf",5.07E+283,0.7447,0.6085,dummy,"The election was caused by the appointment of Donald Sumner, formerly Conservative MP for Orpington, to be a county court judge.",election,appointment,election appointment,0,0.301191766,0.450955414,0.901699926,0.614734866,0.967332699,0.402077151,0.423448276,0.065533981,0.572164948,0.236928105,0.795426299,0.797113752,0.435700576,0.803722504,0.727876106,0.87219054,0.138484325,0.789855072,0.662112454
105,8940,0,0,None,,,NaNe-Inf ,0.9657,0,dummy,"This was our first day back volunteering there but he wasn't feeling good, had a fever from immunizations.",fever,immunizations,fever immunizations,1,0.641901932,0.914593141,0.871552403,0.858895706,0.972910663,0.921621622,0.952048417,0.523869347,0.924855491,0.7455683,0.915377017,0.949167302,0.830516659,0.981266726,0.991817506,0.973693608,0.86257086,0.902070902,0.995917398
106,8949,1,0,"KstestResult(statistic=0.16578947368421051, pvalue=0.7058904511582669)","{'norm': {'loc': 0.5483489701950938, 'scale': 0.26357943009570983}}","         sumsquare_error        aic        bic  kl_div
norm          594.899854  31.813107  71.324006     inf
t             594.900145  33.808641  74.268454     inf
gamma         594.955577  33.431855  74.270224     inf
chi2          594.986143  33.041665  74.271201     inf
lognorm       595.050052  33.481399  74.273241     inf",NaNe-Inf ,0.8164,0.6903,dummy,"I found that the wind swirling around from the back, in between the front seats, caused a draft on the driver and passenger's necks.",wind,draft,wind draft,0,0.426294821,0.324596774,0.792231813,0.909090909,0.639034627,0.435897436,0.148148148,0.478915663,0.395182292,0.169929522,0.86119186,0.555793991,0.569836553,0.874263261,0.82306163,0.609872611,0.00307463,0.494871795,0.907342097
107,8953,0,1,"KstestResult(statistic=0.14578947368421052, pvalue=0.8335689194047006)","{'cauchy': {'loc': 0.08444778159222438, 'scale': 0.025212533794273205}}","          sumsquare_error         aic         bic  kl_div
cauchy        7901.218921 -139.600040  120.465211     inf
t             7996.533534 -175.459245  123.637481     inf
invgamma      8002.715978 -225.767486  123.652165     inf
lognorm       8022.611294 -228.491730  123.699342     inf
gamma         8087.722862 -235.383589  123.852924     inf",inf,0.6208,0.0799,dummy,"The acidity is caused by the gradual buildup of carbon dioxide (CO2) in the atmosphere, dissolving into the oceans.",acidity,carbon dioxide,acidity carbon dioxide,0,0.124597207,0.244625218,0.081796311,0.072282299,0.098966027,0.086118252,0.152310924,0.076034649,0.095057034,0.129746835,0.079497908,0.065864471,0.11650065,0.023784168,0.031438936,0.062599301,0.146110057,0.241682975,0.057779909
108,8954,1,0,"KstestResult(statistic=0.1168421052631579, pvalue=0.9602744806004251)","{'invgamma': {'a': 199.67699753656746, 'loc': -1.515612993671013, 'scale': 361.45254569960866}}","          sumsquare_error        aic        bic  kl_div
invgamma      1508.453074 -72.376811  91.946935     inf
chi2          1509.509468 -74.868881  91.960237     inf
gamma         1510.636754 -75.046618  91.974420     inf
lognorm       1511.477831 -75.387990  91.984996     inf
t             1511.806935 -75.536209  91.989133     inf",NaNe-Inf ,1,1,dummy,The European colonial expansion to the Americas resulted in massive population movements from the Old World to the New World.,expansion,movements,expansion movements,0,0.44379085,0.305389222,0.351351351,0.195576251,0.425,0.305869074,0.529680365,0.253926702,0.009099138,0.327913279,0.199447895,0.229508197,0.361477573,0.510638298,0.172862454,0.401111111,0.3243762,0.189189189,0.204244032
109,8972,0,0,"KstestResult(statistic=0.14, pvalue=0.8639676630420281)","{'cauchy': {'loc': 0.7712886301556432, 'scale': 0.0599492899272179}}","          sumsquare_error         aic         bic  kl_div
cauchy        3521.083386  -70.834448  105.108493     inf
gamma         3559.856643 -137.131470  108.261012     inf
lognorm       3560.388768 -136.764198  108.263852     inf
invgamma      3560.676897 -136.681364  108.265389     inf
t             3577.891323 -137.902140  108.357025     inf",NaNe-Inf ,0.8113,0.1329,dummy,"The straight, blue ion tail is caused by the solar wind and the curved dust tail is caused by solar radiation pressure.",tail,solar wind,tail solar wind,0,0.920859076,0.744516129,0.651685393,0.754901961,0.746426681,0.762523191,0.832201746,0.797213622,0.892561983,0.993926008,0.731428571,0.835063437,0.798528059,0.58891455,0.765271105,0.641044776,0.996261717,0.718170581,0.969109631
110,8974,0,0,"KstestResult(statistic=0.16, pvalue=0.7423113027708793)","{'cauchy': {'loc': 0.7850255376834054, 'scale': 0.10943400231734235}}","         sumsquare_error         aic        bic  kl_div
cauchy        562.749738  162.749848  70.268403     inf
t             582.687970   88.787497  73.874361     inf
norm          588.231381   66.008294  71.109825     inf
lognorm       589.041994   67.757999  74.080428     inf
chi2          591.512631   65.530412  74.159954     inf",NaNe-Inf ,0.9734,0.3784,dummy,"Infectious diseases or communicable diseases are caused by bacteria, viruses, and parasites.",infectious diseases,parasites,infectious diseases parasites,0,0.907647203,0.7836029,0.668508287,0.374655647,0.773031826,0.313842482,0.925499232,0.796603316,0.418735892,0.909197012,0.822403403,0.613043478,0.560240964,0.802254987,0.874183007,0.644102564,0.969176052,0.77124183,0.0768
111,8987,0,0,"KstestResult(statistic=0.11894736842105263, pvalue=0.9537459144762146)","{'invgamma': {'a': 222.31090679913228, 'loc': -1.9999674233427065, 'scale': 575.2849258442693}}","          sumsquare_error        aic        bic  kl_div
invgamma       839.393963  -7.841179  80.809899     inf
gamma          840.970025  -8.895558  80.845541     inf
lognorm        840.985451  -8.799800  80.845889     inf
t              843.429391  -9.496610  80.901024     inf
norm           843.429897 -11.494640  77.956596     inf",NaNe-Inf ,1,1,dummy,"On this basis, the vibronically coupled CD bands of lutein diacetate are attributed to an excitonic interaction arose from the twisted nematic layers.",interaction,layers,interaction layers,0,0.703479576,0.753750457,0.54995417,0.521455224,0.505555556,0.966172382,0.495750708,0.877233697,0.45441989,0.713567839,0.579033579,0.540623091,0.705533597,0.629893238,0.40521327,0.558232932,0.805460751,0.416608023,0.226100152
112,8989,0,1,"KstestResult(statistic=0.15368421052631578, pvalue=0.7842315720492461)","{'expon': {'loc': 0.005159805486469431, 'scale': 0.26198112501800974}}","          sumsquare_error        aic        bic  kl_div
expon          992.474800  -1.435102  81.048368     inf
gamma          995.059415   6.085921  84.042223     inf
lognorm       1018.168134  -7.316690  84.478423     inf
chi2          1020.299934  24.737682  84.518163     inf
invgamma      1022.643899  -9.026974  84.561762     inf",inf,1,0.9754,dummy,"The pension crisis has been caused by the escalating cost of funding copper bottomed final salary pension schemes still provided, unlike most companies, by councils and other public sector employers such as Transport for London.",crisis,cost,crisis cost,0,0.06653426,0.060585432,0.262802476,0.692759295,0.312796209,0.128286571,0.129353234,0.068496632,0.027105518,0.489316239,0.406301824,0.320361362,0.186921296,0.3685742,0.448065173,0.416924665,0.005159805,0.162833487,0.5225
113,8992,0,1,"KstestResult(statistic=0.18, pvalue=0.606900985570646)","{'t': {'df': 3066497.4918699227, 'loc': 0.863077673926516, 'scale': 0.13226563585947188}}","         sumsquare_error        aic         bic  kl_div
t            4146.815174 -93.103145  111.160798     inf
norm         4146.827107 -95.108302  108.216414     inf
cauchy       4149.175167  -5.659630  108.227169     inf
lognorm      4149.282269 -93.647944  111.172099     inf
gamma        4160.941282 -95.054337  111.225412     inf",inf,0.9538,0.7654,dummy,"A third of the injuries are caused by illegally obtained fireworks, and burns account for half the injuries.",injuries,fireworks,injuries fireworks,0,0.998411975,0.952191235,0.875770354,0.841558442,0.967680427,0.571428571,0.997951226,0.9882269,0.809069212,0.99831425,0.917501928,0.772921109,0.583673469,0.934579439,0.890990543,0.692044482,0.999939759,0.848958333,0.757156048
114,9005,0,1,"KstestResult(statistic=0.14, pvalue=0.8639676630420281)","{'cauchy': {'loc': 0.5890146809760022, 'scale': 0.1606628892809064}}","         sumsquare_error         aic        bic  kl_div
cauchy        688.650138  104.071081  74.104471     inf
t             690.996944   39.332051  77.113549     inf
norm          690.997689   37.330495  74.169130     inf
lognorm       691.182001   39.272478  77.118637     inf
gamma         692.629506   38.925141  77.158386     inf",inf,0.9216,0.1854,dummy,"In addition to the threat from cable television, analog terrestrial television is now also subject to competition from satellite television and distribution of video and film content over the Internet.",threat,television,threat television,0,0.915926179,0.587211831,0.525759577,0.742410304,0.586701434,0.652390438,0.94941889,0.745814307,0.001913912,0.780797101,0.485955056,0.424537488,0.649269311,0.346961326,0.335877863,0.543068641,0.973859559,0.052788421,0.007814558
115,9012,1,0,"KstestResult(statistic=0.16578947368421051, pvalue=0.7058904511582669)","{'lognorm': {'s': 0.2484650805323882, 'loc': -0.23323337076061965, 'scale': 0.8504214105804127}}","          sumsquare_error        aic        bic  kl_div
lognorm       1071.165060 -31.688040  85.442518     inf
invgamma      1072.734489 -32.257090  85.470335     inf
gamma         1074.264358 -33.743674  85.497413     inf
expon         1075.535439 -10.721406  82.575441     inf
norm          1075.794863 -35.637218  82.580024     inf",NaNe-Inf ,1,0.4085,dummy,Alcohol and drugs directly cause suicide by significantly diminishing the reasoning of the person at the time of the suicide.,alcohol,suicide,alcohol suicide,0,0.958403169,0.825426945,0.45177665,0.681354549,0.539072848,0.689519307,0.955096222,0.87398374,0.499219969,0.795957044,0.390962672,0.526315789,0.697463768,0.787119857,0.408673895,0.402144772,0.989057931,0.305555556,0.448079659
116,9014,0,0,"KstestResult(statistic=0.1405263157894737, pvalue=0.8608042351750597)","{'t': {'df': 2.7497316885587813, 'loc': 0.9869528033103216, 'scale': 0.008358398458988007}}","          sumsquare_error         aic         bic  kl_div
t           226595.637324 -469.773250  187.176501     inf
cauchy      229192.472395 -456.572676  184.448568     inf
norm        232454.418887 -532.124309  184.717077     inf
lognorm     232563.587763 -530.183254  187.670437     inf
invgamma    234855.558978 -534.462200  187.856770     inf",NaNe-Inf ,0.9081,0.7512,dummy,"I write as both a doctor/Medical Director of the ME Association and as someone who suffers from the illness, which was triggered by an attack of chickenpox.",illness,chickenpox,illness chickenpox,0,0.995876721,0.985962567,0.98095526,0.952380952,0.994456434,0.991285403,0.995322732,0.997386717,0.973314081,0.952268431,0.985575808,0.973841342,0.9878127,0.995695179,0.985316847,0.983515722,0.999547598,0.981981982,0.984036737
117,9015,0,0,None,,,NaNe-Inf ,1,0,dummy,I know plenty of people with oily skin and wrinkles from the sun and they're in their 30s.,wrinkles,sun,wrinkles sun,1,0.002018265,0.004975124,0.002621895,0.00822448,0.018416378,0.024030936,0.00151256,0.004201783,4.03E-05,0.019358934,0.003676907,0.034618632,0.011960478,0.02945437,0.004023158,0.028753616,0.000505739,0.02031816,0.002056573
118,9018,1,1,"KstestResult(statistic=0.12, pvalue=0.9500915744287184)","{'cauchy': {'loc': 0.44963093284398825, 'scale': 0.12243250643437281}}","          sumsquare_error        aic        bic  kl_div
cauchy         824.205700  81.926931  77.518520     inf
invgamma       830.915338  17.998877  80.617007     inf
lognorm        831.065399  17.745711  80.620438     inf
chi2           831.886793  16.742234  80.639207     inf
gamma          831.886802  16.742212  80.639207     inf",7.61E+209,0.772,0.0972,dummy,"Windmills kill birds and bats, while soil disturbances required to build solar and wind arrays lead to soil erosion.",disturbances,erosion,disturbances erosion,0,0.807183365,0.423312883,0.124183007,0.128388976,0.304075235,0.50368272,0.750871547,0.476557482,0.5,0.749707146,0.445901639,0.446130501,0.574272588,0.27281746,0.591304348,0.1533034,0.964606905,0.372523118,0.367088608
119,9025,0,0,"KstestResult(statistic=0.13176470588235295, pvalue=0.9300061706931623)","{'lognorm': {'s': 1.6680240640446493, 'loc': 5.753078623171182e-05, 'scale': 0.0017925386309262487}}","          sumsquare_error         aic         bic  kl_div
lognorm     520622.199778 -425.199522  184.102272     inf
chi2        522105.421924 -452.848831  184.150635     inf
invgamma    558226.536080 -393.699072  185.287856     inf
gamma       589215.115870 -517.238251  186.206306     inf
expon       674249.140852 -403.509558  185.664834     inf",9.62E-164,1,1,dummy,The mosaicism observed in the proband was derived from a postzygotic somatic mutation of the normal maternal y chromosome.,mosaicism,mutation,mosaicism mutation,0,0.007207293,0.010159803,0.000285633,0.00530504,0.000803643,,0.003664335,0.005314075,0.00691136,0.032738095,0.000371609,0.002504174,0.007104526,0.000509295,,0.000486776,0.000761728,0.002559223,9.77E-05
120,9055,0,0,"KstestResult(statistic=0.12823529411764706, pvalue=0.9416936250846374)","{'lognorm': {'s': 1.9587154928503734, 'loc': 1.0347441944577679e-05, 'scale': 0.0013401804999943119}}","          sumsquare_error         aic         bic  kl_div
lognorm     459854.962212 -433.438305  181.992342     inf
invgamma    470506.135217 -400.361983  182.381606     inf
gamma       483602.593512 -435.189685  182.848332     inf
chi2        512489.482357 -513.884230  183.834616     inf
expon       700160.725268 -458.309612  186.305908     inf",4.97E-91,1,1,dummy,The deleveraging triggered by the crisis implies that countries that hoarded reserves have been reaping the benefits.,deleveraging,crisis,deleveraging crisis,0,0.001237273,0.001693756,0.000404547,,0.007444169,0.008996728,0.001760939,0.001925783,6.43E-05,,0.000224439,0.002445199,0.00623029,0.030129756,0.00061326,0.020625079,0.000421884,0.002187296,2.39E-05
121,9057,0,0,None,,,NaNe-Inf ,1,0.0001,dummy,"Headaches, dizziness, balance problems, and neck and back pain were caused by the work injury.",dizziness,injury,dizziness injury,1,0.016933913,0.010454074,0.010737989,0.011845189,0.025884936,0.082864039,0.016761009,0.014548449,0.011035793,0.124031008,0.007127466,0.051673517,0.202139037,0.008681731,0.012282787,0.075104312,0.00214047,0.04376013,0.064841968
122,9062,1,0,"KstestResult(statistic=0.1636842105263158, pvalue=0.7191734240860002)","{'cauchy': {'loc': 0.5375144112636061, 'scale': 0.0656237296714951}}","         sumsquare_error        aic        bic  kl_div
cauchy       1493.959485 -15.628423  88.819057     inf
norm         1513.181308 -82.742875  89.061959     inf
t            1513.181464 -80.742286  92.006400     inf
lognorm      1517.250832 -81.522025  92.057427     inf
gamma        1517.652688 -81.732532  92.062459     inf",7.91E-301,0.7719,0.1931,dummy,Fainting is a common cause of unconsciousness and may occur when the casualty's heart rate is too slow to maintain sufficient blood pressure for the brain.,fainting,unconsciousness,fainting unconsciousness,0,0.594594595,0.339085418,0.449856734,0.81166348,0.540441176,0.746801547,0.50955414,0.411111111,0.56938326,0.591564928,0.608069164,0.551181102,0.506024096,0.293871866,0.35311284,0.639830508,0.564971751,0.483592401,0.496080627
123,9068,1,0,"KstestResult(statistic=0.2536842105263158, pvalue=0.2137235488571877)","{'expon': {'loc': 0.24212598425196855, 'scale': 0.38421190099572367}}","         sumsquare_error        aic        bic  kl_div
expon         967.469864   0.950042  80.563539     inf
lognorm       970.406898 -18.643465  83.565570     inf
gamma         970.469197 -18.473486  83.566790     inf
norm          970.469284 -20.467598  80.622353     inf
t             970.480816 -18.473259  83.567017     inf",4.54E-133,1,0.1692,dummy,"Much like the virus that caused the 1918 flu pandemic, this new H1N1 flu virus affects young adults and school children in greater numbers.",virus,pandemic,virus pandemic,0,0.965451964,0.294117647,0.309338521,0.692464358,0.397680764,0.920822822,0.96511385,0.413043478,0.633752244,0.900446114,0.776617954,0.608378871,0.704857929,0.80493537,0.433242507,0.420542636,0.948652118,0.242125984,0.468834688
